long,lat,disturb,rainann,soildepth,soilfert,tempann,topo,easting,northing,plot,Species,pres.abs,id
153.1634,-28.4638,3,1638,1120,2,181,-12,-71936.5797575373,6837503.47253218,96,Saltuarius swaini,0,768
152.7324,-28.4654,2,1608,1129,5,162,-19,-114250.874091765,6835186.86007185,97,Cacophis kreftii,0,769
152.7324,-28.4654,2,1608,1129,5,162,-19,-114250.874091765,6835186.86007185,97,Calyptotis scutirostrum,1,770
152.7324,-28.4654,2,1608,1129,5,162,-19,-114250.874091765,6835186.86007185,97,Coeranoscincus reticulatus,1,771
152.7324,-28.4654,2,1608,1129,5,162,-19,-114250.874091765,6835186.86007185,97,Egernia mcpheei,0,772
152.7324,-28.4654,2,1608,1129,5,162,-19,-114250.874091765,6835186.86007185,97,Eulamprus murrayi,0,773
152.7324,-28.4654,2,1608,1129,5,162,-19,-114250.874091765,6835186.86007185,97,Ophioscincus truncatus,1,774
152.7324,-28.4654,2,1608,1129,5,162,-19,-114250.874091765,6835186.86007185,97,Pseudechis porphyricaus,0,775
152.7324,-28.4654,2,1608,1129,5,162,-19,-114250.874091765,6835186.86007185,97,Saltuarius swaini,0,776
153.141,-28.4656,1,2578,1080,4,140,70,-74125.9984687811,6837196.13588608,98,Cacophis kreftii,1,777
153.141,-28.4656,1,2578,1080,4,140,70,-74125.9984687811,6837196.13588608,98,Calyptotis scutirostrum,0,778
153.141,-28.4656,1,2578,1080,4,140,70,-74125.9984687811,6837196.13588608,98,Coeranoscincus reticulatus,0,779
153.141,-28.4656,1,2578,1080,4,140,70,-74125.9984687811,6837196.13588608,98,Egernia mcpheei,0,780
153.141,-28.4656,1,2578,1080,4,140,70,-74125.9984687811,6837196.13588608,98,Eulamprus murrayi,0,781
153.141,-28.4656,1,2578,1080,4,140,70,-74125.9984687811,6837196.13588608,98,Ophioscincus truncatus,0,782
153.141,-28.4656,1,2578,1080,4,140,70,-74125.9984687811,6837196.13588608,98,Pseudechis porphyricaus,0,783
153.141,-28.4656,1,2578,1080,4,140,70,-74125.9984687811,6837196.13588608,98,Saltuarius swaini,0,784
152.6404,-28.467,3,1238,1070,2,163,15,-123277.985601988,6834532.44353339,99,Cacophis kreftii,0,785
152.6404,-28.467,3,1238,1070,2,163,15,-123277.985601988,6834532.44353339,99,Calyptotis scutirostrum,0,786
152.6404,-28.467,3,1238,1070,2,163,15,-123277.985601988,6834532.44353339,99,Coeranoscincus reticulatus,0,787
152.6404,-28.467,3,1238,1070,2,163,15,-123277.985601988,6834532.44353339,99,Egernia mcpheei,0,788
152.6404,-28.467,3,1238,1070,2,163,15,-123277.985601988,6834532.44353339,99,Eulamprus murrayi,0,789
152.6404,-28.467,3,1238,1070,2,163,15,-123277.985601988,6834532.44353339,99,Ophioscincus truncatus,0,790
152.6404,-28.467,3,1238,1070,2,163,15,-123277.985601988,6834532.44353339,99,Pseudechis porphyricaus,0,791
152.6404,-28.467,3,1238,1070,2,163,15,-123277.985601988,6834532.44353339,99,Saltuarius swaini,0,792
152.3993,-28.4734,1,1106,1070,4,155,7,-146924.263703885,6832538.43479643,100,Cacophis kreftii,0,793
152.3993,-28.4734,1,1106,1070,4,155,7,-146924.263703885,6832538.43479643,100,Calyptotis scutirostrum,1,794
152.3993,-28.4734,1,1106,1070,4,155,7,-146924.263703885,6832538.43479643,100,Coeranoscincus reticulatus,1,795
152.3993,-28.4734,1,1106,1070,4,155,7,-146924.263703885,6832538.43479643,100,Egernia mcpheei,1,796
152.3993,-28.4734,1,1106,1070,4,155,7,-146924.263703885,6832538.43479643,100,Eulamprus murrayi,0,797
152.3993,-28.4734,1,1106,1070,4,155,7,-146924.263703885,6832538.43479643,100,Ophioscincus truncatus,0,798
152.3993,-28.4734,1,1106,1070,4,155,7,-146924.263703885,6832538.43479643,100,Pseudechis porphyricaus,0,799
152.3993,-28.4734,1,1106,1070,4,155,7,-146924.263703885,6832538.43479643,100,Saltuarius swaini,0,800
152.3973,-28.4752,1,1106,1070,4,157,-10,-147109.711119875,6832327.45616153,101,Cacophis kreftii,1,801
152.3973,-28.4752,1,1106,1070,4,157,-10,-147109.711119875,6832327.45616153,101,Calyptotis scutirostrum,1,802
152.3973,-28.4752,1,1106,1070,4,157,-10,-147109.711119875,6832327.45616153,101,Coeranoscincus reticulatus,0,803
152.3973,-28.4752,1,1106,1070,4,157,-10,-147109.711119875,6832327.45616153,101,Egernia mcpheei,0,804
152.3973,-28.4752,1,1106,1070,4,157,-10,-147109.711119875,6832327.45616153,101,Eulamprus murrayi,0,805
152.3973,-28.4752,1,1106,1070,4,157,-10,-147109.711119875,6832327.45616153,101,Ophioscincus truncatus,0,806
152.3973,-28.4752,1,1106,1070,4,157,-10,-147109.711119875,6832327.45616153,101,Pseudechis porphyricaus,0,807
152.3973,-28.4752,1,1106,1070,4,157,-10,-147109.711119875,6832327.45616153,101,Saltuarius swaini,0,808
152.4014,-28.4752,1,1110,1029,4,155,-2,-146706.908325374,6832349.6802377,102,Cacophis kreftii,0,809
152.4014,-28.4752,1,1110,1029,4,155,-2,-146706.908325374,6832349.6802377,102,Calyptotis scutirostrum,1,810
152.4014,-28.4752,1,1110,1029,4,155,-2,-146706.908325374,6832349.6802377,102,Coeranoscincus reticulatus,0,811
152.4014,-28.4752,1,1110,1029,4,155,-2,-146706.908325374,6832349.6802377,102,Egernia mcpheei,0,812
152.4014,-28.4752,1,1110,1029,4,155,-2,-146706.908325374,6832349.6802377,102,Eulamprus murrayi,0,813
152.4014,-28.4752,1,1110,1029,4,155,-2,-146706.908325374,6832349.6802377,102,Ophioscincus truncatus,0,814
152.4014,-28.4752,1,1110,1029,4,155,-2,-146706.908325374,6832349.6802377,102,Pseudechis porphyricaus,0,815
152.4014,-28.4752,1,1110,1029,4,155,-2,-146706.908325374,6832349.6802377,102,Saltuarius swaini,0,816
152.3891,-28.4769,3,1066,1009,4,154,32,-147904.876660409,6832093.94660471,103,Cacophis kreftii,0,817
152.3891,-28.4769,3,1066,1009,4,154,32,-147904.876660409,6832093.94660471,103,Calyptotis scutirostrum,1,818
152.3891,-28.4769,3,1066,1009,4,154,32,-147904.876660409,6832093.94660471,103,Coeranoscincus reticulatus,0,819
152.3891,-28.4769,3,1066,1009,4,154,32,-147904.876660409,6832093.94660471,103,Egernia mcpheei,0,820
152.3891,-28.4769,3,1066,1009,4,154,32,-147904.876660409,6832093.94660471,103,Eulamprus murrayi,0,821
152.3891,-28.4769,3,1066,1009,4,154,32,-147904.876660409,6832093.94660471,103,Ophioscincus truncatus,0,822
152.3891,-28.4769,3,1066,1009,4,154,32,-147904.876660409,6832093.94660471,103,Pseudechis porphyricaus,0,823
152.3891,-28.4769,3,1066,1009,4,154,32,-147904.876660409,6832093.94660471,103,Saltuarius swaini,0,824
152.4014,-28.477,1,1110,1090,4,155,1,-146695.869278145,6832149.54484808,104,Cacophis kreftii,1,825
152.4014,-28.477,1,1110,1090,4,155,1,-146695.869278145,6832149.54484808,104,Calyptotis scutirostrum,1,826
152.4014,-28.477,1,1110,1090,4,155,1,-146695.869278145,6832149.54484808,104,Coeranoscincus reticulatus,0,827
152.4014,-28.477,1,1110,1090,4,155,1,-146695.869278145,6832149.54484808,104,Egernia mcpheei,0,828
152.4014,-28.477,1,1110,1090,4,155,1,-146695.869278145,6832149.54484808,104,Eulamprus murrayi,0,829
152.4014,-28.477,1,1110,1090,4,155,1,-146695.869278145,6832149.54484808,104,Ophioscincus truncatus,0,830
152.4014,-28.477,1,1110,1090,4,155,1,-146695.869278145,6832149.54484808,104,Pseudechis porphyricaus,0,831
152.4014,-28.477,1,1110,1090,4,155,1,-146695.869278145,6832149.54484808,104,Saltuarius swaini,0,832
152.7242,-28.478,2,1774,1100,5,150,17,-114982.84538989,6833744.20694228,105,Cacophis kreftii,0,833
152.7242,-28.478,2,1774,1100,5,150,17,-114982.84538989,6833744.20694228,105,Calyptotis scutirostrum,0,834
152.7242,-28.478,2,1774,1100,5,150,17,-114982.84538989,6833744.20694228,105,Coeranoscincus reticulatus,0,835
152.7242,-28.478,2,1774,1100,5,150,17,-114982.84538989,6833744.20694228,105,Egernia mcpheei,0,836
152.7242,-28.478,2,1774,1100,5,150,17,-114982.84538989,6833744.20694228,105,Eulamprus murrayi,0,837
152.7242,-28.478,2,1774,1100,5,150,17,-114982.84538989,6833744.20694228,105,Ophioscincus truncatus,1,838
152.7242,-28.478,2,1774,1100,5,150,17,-114982.84538989,6833744.20694228,105,Pseudechis porphyricaus,0,839
152.7242,-28.478,2,1774,1100,5,150,17,-114982.84538989,6833744.20694228,105,Saltuarius swaini,0,840
153.1798,-28.4782,3,1598,1149,2,183,8,-70248.7401659145,6835982.01404235,107,Cacophis kreftii,0,849
153.1798,-28.4782,3,1598,1149,2,183,8,-70248.7401659145,6835982.01404235,107,Calyptotis scutirostrum,0,850
153.1798,-28.4782,3,1598,1149,2,183,8,-70248.7401659145,6835982.01404235,107,Coeranoscincus reticulatus,0,851
153.1798,-28.4782,3,1598,1149,2,183,8,-70248.7401659145,6835982.01404235,107,Egernia mcpheei,0,852
153.1798,-28.4782,3,1598,1149,2,183,8,-70248.7401659145,6835982.01404235,107,Eulamprus murrayi,0,853
153.1798,-28.4782,3,1598,1149,2,183,8,-70248.7401659145,6835982.01404235,107,Ophioscincus truncatus,0,854
153.1798,-28.4782,3,1598,1149,2,183,8,-70248.7401659145,6835982.01404235,107,Pseudechis porphyricaus,0,855
153.1798,-28.4782,3,1598,1149,2,183,8,-70248.7401659145,6835982.01404235,107,Saltuarius swaini,0,856
152.6649,-28.4815,2,1372,1059,2,163,28,-120786.146445189,6833048.30377336,108,Cacophis kreftii,1,857
152.6649,-28.4815,2,1372,1059,2,163,28,-120786.146445189,6833048.30377336,108,Calyptotis scutirostrum,0,858
152.6649,-28.4815,2,1372,1059,2,163,28,-120786.146445189,6833048.30377336,108,Coeranoscincus reticulatus,0,859
152.6649,-28.4815,2,1372,1059,2,163,28,-120786.146445189,6833048.30377336,108,Egernia mcpheei,0,860
152.6649,-28.4815,2,1372,1059,2,163,28,-120786.146445189,6833048.30377336,108,Eulamprus murrayi,0,861
152.6649,-28.4815,2,1372,1059,2,163,28,-120786.146445189,6833048.30377336,108,Ophioscincus truncatus,1,862
152.6649,-28.4815,2,1372,1059,2,163,28,-120786.146445189,6833048.30377336,108,Pseudechis porphyricaus,0,863
152.6649,-28.4815,2,1372,1059,2,163,28,-120786.146445189,6833048.30377336,108,Saltuarius swaini,0,864
152.671,-28.4815,2,1432,1090,2,162,-9,-120187.064173686,6833080.00728643,109,Cacophis kreftii,0,865
152.671,-28.4815,2,1432,1090,2,162,-9,-120187.064173686,6833080.00728643,109,Calyptotis scutirostrum,0,866
152.671,-28.4815,2,1432,1090,2,162,-9,-120187.064173686,6833080.00728643,109,Coeranoscincus reticulatus,1,867
152.671,-28.4815,2,1432,1090,2,162,-9,-120187.064173686,6833080.00728643,109,Egernia mcpheei,0,868
152.671,-28.4815,2,1432,1090,2,162,-9,-120187.064173686,6833080.00728643,109,Eulamprus murrayi,0,869
152.671,-28.4815,2,1432,1090,2,162,-9,-120187.064173686,6833080.00728643,109,Ophioscincus truncatus,0,870
152.671,-28.4815,2,1432,1090,2,162,-9,-120187.064173686,6833080.00728643,109,Pseudechis porphyricaus,0,871
152.671,-28.4815,2,1432,1090,2,162,-9,-120187.064173686,6833080.00728643,109,Saltuarius swaini,0,872
152.6813,-28.4815,1,1654,1000,5,147,45,-119175.507773172,6833133.46908813,110,Cacophis kreftii,1,873
152.6813,-28.4815,1,1654,1000,5,147,45,-119175.507773172,6833133.46908813,110,Calyptotis scutirostrum,0,874
152.6813,-28.4815,1,1654,1000,5,147,45,-119175.507773172,6833133.46908813,110,Coeranoscincus reticulatus,1,875
152.6813,-28.4815,1,1654,1000,5,147,45,-119175.507773172,6833133.46908813,110,Egernia mcpheei,0,876
152.6813,-28.4815,1,1654,1000,5,147,45,-119175.507773172,6833133.46908813,110,Eulamprus murrayi,0,877
152.6813,-28.4815,1,1654,1000,5,147,45,-119175.507773172,6833133.46908813,110,Ophioscincus truncatus,0,878
152.6813,-28.4815,1,1654,1000,5,147,45,-119175.507773172,6833133.46908813,110,Pseudechis porphyricaus,0,879
152.6813,-28.4815,1,1654,1000,5,147,45,-119175.507773172,6833133.46908813,110,Saltuarius swaini,0,880
152.7957,-28.4818,3,1582,1000,5,161,18,-107939.362066608,6833687.97632912,112,Cacophis kreftii,0,889
152.7957,-28.4818,3,1582,1000,5,161,18,-107939.362066608,6833687.97632912,112,Calyptotis scutirostrum,0,890
152.7957,-28.4818,3,1582,1000,5,161,18,-107939.362066608,6833687.97632912,112,Coeranoscincus reticulatus,0,891
152.7957,-28.4818,3,1582,1000,5,161,18,-107939.362066608,6833687.97632912,112,Egernia mcpheei,0,892
152.7957,-28.4818,3,1582,1000,5,161,18,-107939.362066608,6833687.97632912,112,Eulamprus murrayi,0,893
152.7957,-28.4818,3,1582,1000,5,161,18,-107939.362066608,6833687.97632912,112,Ophioscincus truncatus,0,894
152.7957,-28.4818,3,1582,1000,5,161,18,-107939.362066608,6833687.97632912,112,Pseudechis porphyricaus,0,895
152.7957,-28.4818,3,1582,1000,5,161,18,-107939.362066608,6833687.97632912,112,Saltuarius swaini,0,896
153.1389,-28.4818,2,2280,1029,4,150,19,-74244.0831558044,6835386.21017979,113,Cacophis kreftii,0,897
153.1389,-28.4818,2,2280,1029,4,150,19,-74244.0831558044,6835386.21017979,113,Calyptotis scutirostrum,0,898
153.1389,-28.4818,2,2280,1029,4,150,19,-74244.0831558044,6835386.21017979,113,Coeranoscincus reticulatus,0,899
153.1389,-28.4818,2,2280,1029,4,150,19,-74244.0831558044,6835386.21017979,113,Egernia mcpheei,0,900
153.1389,-28.4818,2,2280,1029,4,150,19,-74244.0831558044,6835386.21017979,113,Eulamprus murrayi,0,901
153.1389,-28.4818,2,2280,1029,4,150,19,-74244.0831558044,6835386.21017979,113,Ophioscincus truncatus,1,902
153.1389,-28.4818,2,2280,1029,4,150,19,-74244.0831558044,6835386.21017979,113,Pseudechis porphyricaus,0,903
153.1389,-28.4818,2,2280,1029,4,150,19,-74244.0831558044,6835386.21017979,113,Saltuarius swaini,0,904
152.6751,-28.4833,1,1458,1059,2,160,-4,-119773.828165994,6832901.22242035,114,Cacophis kreftii,1,905
152.6751,-28.4833,1,1458,1059,2,160,-4,-119773.828165994,6832901.22242035,114,Calyptotis scutirostrum,0,906
152.6751,-28.4833,1,1458,1059,2,160,-4,-119773.828165994,6832901.22242035,114,Coeranoscincus reticulatus,1,907
152.6751,-28.4833,1,1458,1059,2,160,-4,-119773.828165994,6832901.22242035,114,Egernia mcpheei,0,908
152.6751,-28.4833,1,1458,1059,2,160,-4,-119773.828165994,6832901.22242035,114,Eulamprus murrayi,0,909
152.6751,-28.4833,1,1458,1059,2,160,-4,-119773.828165994,6832901.22242035,114,Ophioscincus truncatus,0,910
152.6751,-28.4833,1,1458,1059,2,160,-4,-119773.828165994,6832901.22242035,114,Pseudechis porphyricaus,0,911
152.6751,-28.4833,1,1458,1059,2,160,-4,-119773.828165994,6832901.22242035,114,Saltuarius swaini,0,912
153.1716,-28.4836,3,1622,1090,2,180,16,-71024.471175713,6835342.93435129,115,Cacophis kreftii,0,913
153.1716,-28.4836,3,1622,1090,2,180,16,-71024.471175713,6835342.93435129,115,Calyptotis scutirostrum,0,914
153.1716,-28.4836,3,1622,1090,2,180,16,-71024.471175713,6835342.93435129,115,Coeranoscincus reticulatus,0,915
153.1716,-28.4836,3,1622,1090,2,180,16,-71024.471175713,6835342.93435129,115,Egernia mcpheei,0,916
153.1716,-28.4836,3,1622,1090,2,180,16,-71024.471175713,6835342.93435129,115,Eulamprus murrayi,0,917
153.1716,-28.4836,3,1622,1090,2,180,16,-71024.471175713,6835342.93435129,115,Ophioscincus truncatus,0,918
153.1716,-28.4836,3,1622,1090,2,180,16,-71024.471175713,6835342.93435129,115,Pseudechis porphyricaus,0,919
153.1716,-28.4836,3,1622,1090,2,180,16,-71024.471175713,6835342.93435129,115,Saltuarius swaini,0,920
152.6731,-28.4851,3,1414,1059,2,162,19,-119959.663589068,6832690.76087561,116,Cacophis kreftii,1,921
152.6731,-28.4851,3,1414,1059,2,162,19,-119959.663589068,6832690.76087561,116,Calyptotis scutirostrum,0,922
152.6731,-28.4851,3,1414,1059,2,162,19,-119959.663589068,6832690.76087561,116,Coeranoscincus reticulatus,0,923
152.6731,-28.4851,3,1414,1059,2,162,19,-119959.663589068,6832690.76087561,116,Egernia mcpheei,0,924
152.6731,-28.4851,3,1414,1059,2,162,19,-119959.663589068,6832690.76087561,116,Eulamprus murrayi,0,925
152.6731,-28.4851,3,1414,1059,2,162,19,-119959.663589068,6832690.76087561,116,Ophioscincus truncatus,1,926
152.6731,-28.4851,3,1414,1059,2,162,19,-119959.663589068,6832690.76087561,116,Pseudechis porphyricaus,0,927
152.6731,-28.4851,3,1414,1059,2,162,19,-119959.663589068,6832690.76087561,116,Saltuarius swaini,0,928
152.6792,-28.4888,2,1470,1059,2,161,19,-119338.87811833,6832311.15904512,117,Cacophis kreftii,0,929
152.6792,-28.4888,2,1470,1059,2,161,19,-119338.87811833,6832311.15904512,117,Calyptotis scutirostrum,1,930
152.6792,-28.4888,2,1470,1059,2,161,19,-119338.87811833,6832311.15904512,117,Coeranoscincus reticulatus,1,931
152.6792,-28.4888,2,1470,1059,2,161,19,-119338.87811833,6832311.15904512,117,Egernia mcpheei,0,932
152.6792,-28.4888,2,1470,1059,2,161,19,-119338.87811833,6832311.15904512,117,Eulamprus murrayi,0,933
152.6792,-28.4888,2,1470,1059,2,161,19,-119338.87811833,6832311.15904512,117,Ophioscincus truncatus,1,934
152.6792,-28.4888,2,1470,1059,2,161,19,-119338.87811833,6832311.15904512,117,Pseudechis porphyricaus,0,935
152.6792,-28.4888,2,1470,1059,2,161,19,-119338.87811833,6832311.15904512,117,Saltuarius swaini,0,936
152.7691,-28.4889,3,1668,1179,5,154,28,-110510.340923632,6832763.15005131,118,Cacophis kreftii,0,937
152.7691,-28.4889,3,1668,1179,5,154,28,-110510.340923632,6832763.15005131,118,Calyptotis scutirostrum,0,938
152.7691,-28.4889,3,1668,1179,5,154,28,-110510.340923632,6832763.15005131,118,Coeranoscincus reticulatus,1,939
152.7691,-28.4889,3,1668,1179,5,154,28,-110510.340923632,6832763.15005131,118,Egernia mcpheei,0,940
152.7691,-28.4889,3,1668,1179,5,154,28,-110510.340923632,6832763.15005131,118,Eulamprus murrayi,0,941
152.7691,-28.4889,3,1668,1179,5,154,28,-110510.340923632,6832763.15005131,118,Ophioscincus truncatus,0,942
152.7691,-28.4889,3,1668,1179,5,154,28,-110510.340923632,6832763.15005131,118,Pseudechis porphyricaus,0,943
152.7691,-28.4889,3,1668,1179,5,154,28,-110510.340923632,6832763.15005131,118,Saltuarius swaini,0,944
153.1308,-28.4891,3,2146,1070,4,157,26,-74999.4409576032,6834536.21228036,119,Cacophis kreftii,0,945
153.1308,-28.4891,3,2146,1070,4,157,26,-74999.4409576032,6834536.21228036,119,Calyptotis scutirostrum,0,946
153.1308,-28.4891,3,2146,1070,4,157,26,-74999.4409576032,6834536.21228036,119,Coeranoscincus reticulatus,0,947
153.1308,-28.4891,3,2146,1070,4,157,26,-74999.4409576032,6834536.21228036,119,Egernia mcpheei,0,948
153.1308,-28.4891,3,2146,1070,4,157,26,-74999.4409576032,6834536.21228036,119,Eulamprus murrayi,0,949
153.1308,-28.4891,3,2146,1070,4,157,26,-74999.4409576032,6834536.21228036,119,Ophioscincus truncatus,0,950
153.1308,-28.4891,3,2146,1070,4,157,26,-74999.4409576032,6834536.21228036,119,Pseudechis porphyricaus,0,951
153.1308,-28.4891,3,2146,1070,4,157,26,-74999.4409576032,6834536.21228036,119,Saltuarius swaini,0,952
152.6833,-28.4906,2,1432,1029,2,166,-7,-118925.685249239,6832132.35145071,120,Cacophis kreftii,0,953
152.6833,-28.4906,2,1432,1029,2,166,-7,-118925.685249239,6832132.35145071,120,Calyptotis scutirostrum,0,954
152.6833,-28.4906,2,1432,1029,2,166,-7,-118925.685249239,6832132.35145071,120,Coeranoscincus reticulatus,0,955
152.6833,-28.4906,2,1432,1029,2,166,-7,-118925.685249239,6832132.35145071,120,Egernia mcpheei,0,956
152.6833,-28.4906,2,1432,1029,2,166,-7,-118925.685249239,6832132.35145071,120,Eulamprus murrayi,0,957
152.6833,-28.4906,2,1432,1029,2,166,-7,-118925.685249239,6832132.35145071,120,Ophioscincus truncatus,1,958
152.6833,-28.4906,2,1432,1029,2,166,-7,-118925.685249239,6832132.35145071,120,Pseudechis porphyricaus,0,959
152.6833,-28.4906,2,1432,1029,2,166,-7,-118925.685249239,6832132.35145071,120,Saltuarius swaini,0,960
152.7405,-28.4907,2,1626,1080,2,161,40,-113308.229962265,6832416.48893136,121,Cacophis kreftii,0,961
152.7405,-28.4907,2,1626,1080,2,161,40,-113308.229962265,6832416.48893136,121,Calyptotis scutirostrum,0,962
152.7405,-28.4907,2,1626,1080,2,161,40,-113308.229962265,6832416.48893136,121,Coeranoscincus reticulatus,1,963
152.7405,-28.4907,2,1626,1080,2,161,40,-113308.229962265,6832416.48893136,121,Egernia mcpheei,0,964
152.7405,-28.4907,2,1626,1080,2,161,40,-113308.229962265,6832416.48893136,121,Eulamprus murrayi,0,965
152.7405,-28.4907,2,1626,1080,2,161,40,-113308.229962265,6832416.48893136,121,Ophioscincus truncatus,1,966
152.7405,-28.4907,2,1626,1080,2,161,40,-113308.229962265,6832416.48893136,121,Pseudechis porphyricaus,0,967
152.7405,-28.4907,2,1626,1080,2,161,40,-113308.229962265,6832416.48893136,121,Saltuarius swaini,0,968
152.6873,-28.4924,2,1384,1070,2,169,-26,-118522.327217808,6831953.01334772,123,Cacophis kreftii,1,977
152.6873,-28.4924,2,1384,1070,2,169,-26,-118522.327217808,6831953.01334772,123,Calyptotis scutirostrum,0,978
152.6873,-28.4924,2,1384,1070,2,169,-26,-118522.327217808,6831953.01334772,123,Coeranoscincus reticulatus,1,979
152.6873,-28.4924,2,1384,1070,2,169,-26,-118522.327217808,6831953.01334772,123,Egernia mcpheei,0,980
152.6873,-28.4924,2,1384,1070,2,169,-26,-118522.327217808,6831953.01334772,123,Eulamprus murrayi,1,981
152.6873,-28.4924,2,1384,1070,2,169,-26,-118522.327217808,6831953.01334772,123,Ophioscincus truncatus,1,982
152.6873,-28.4924,2,1384,1070,2,169,-26,-118522.327217808,6831953.01334772,123,Pseudechis porphyricaus,0,983
152.6873,-28.4924,2,1384,1070,2,169,-26,-118522.327217808,6831953.01334772,123,Saltuarius swaini,0,984
153.1287,-28.4927,3,2092,1049,4,164,29,-75185.949814677,6834126.13459355,124,Cacophis kreftii,1,985
153.1287,-28.4927,3,2092,1049,4,164,29,-75185.949814677,6834126.13459355,124,Calyptotis scutirostrum,1,986
153.1287,-28.4927,3,2092,1049,4,164,29,-75185.949814677,6834126.13459355,124,Coeranoscincus reticulatus,0,987
153.1287,-28.4927,3,2092,1049,4,164,29,-75185.949814677,6834126.13459355,124,Egernia mcpheei,0,988
153.1287,-28.4927,3,2092,1049,4,164,29,-75185.949814677,6834126.13459355,124,Eulamprus murrayi,0,989
153.1287,-28.4927,3,2092,1049,4,164,29,-75185.949814677,6834126.13459355,124,Ophioscincus truncatus,1,990
153.1287,-28.4927,3,2092,1049,4,164,29,-75185.949814677,6834126.13459355,124,Pseudechis porphyricaus,0,991
153.1287,-28.4927,3,2092,1049,4,164,29,-75185.949814677,6834126.13459355,124,Saltuarius swaini,0,992
153.1185,-28.4999,1,1966,1009,4,168,6,-76147.8048592401,6833277.03106837,129,Cacophis kreftii,0,1025
153.1185,-28.4999,1,1966,1009,4,168,6,-76147.8048592401,6833277.03106837,129,Calyptotis scutirostrum,0,1026
153.1185,-28.4999,1,1966,1009,4,168,6,-76147.8048592401,6833277.03106837,129,Coeranoscincus reticulatus,0,1027
153.1185,-28.4999,1,1966,1009,4,168,6,-76147.8048592401,6833277.03106837,129,Egernia mcpheei,0,1028
153.1185,-28.4999,1,1966,1009,4,168,6,-76147.8048592401,6833277.03106837,129,Eulamprus murrayi,0,1029
153.1185,-28.4999,1,1966,1009,4,168,6,-76147.8048592401,6833277.03106837,129,Ophioscincus truncatus,0,1030
153.1185,-28.4999,1,1966,1009,4,168,6,-76147.8048592401,6833277.03106837,129,Pseudechis porphyricaus,0,1031
153.1185,-28.4999,1,1966,1009,4,168,6,-76147.8048592401,6833277.03106837,129,Saltuarius swaini,0,1032
153.5416,-28.5043,2,1736,1370,1,199,0,-34607.555612562,6834755.3310239,131,Cacophis kreftii,0,1041
153.5416,-28.5043,2,1736,1370,1,199,0,-34607.555612562,6834755.3310239,131,Calyptotis scutirostrum,0,1042
153.5416,-28.5043,2,1736,1370,1,199,0,-34607.555612562,6834755.3310239,131,Coeranoscincus reticulatus,0,1043
153.5416,-28.5043,2,1736,1370,1,199,0,-34607.555612562,6834755.3310239,131,Egernia mcpheei,0,1044
153.5416,-28.5043,2,1736,1370,1,199,0,-34607.555612562,6834755.3310239,131,Eulamprus murrayi,0,1045
153.5416,-28.5043,2,1736,1370,1,199,0,-34607.555612562,6834755.3310239,131,Ophioscincus truncatus,0,1046
153.5416,-28.5043,2,1736,1370,1,199,0,-34607.555612562,6834755.3310239,131,Pseudechis porphyricaus,0,1047
153.5416,-28.5043,2,1736,1370,1,199,0,-34607.555612562,6834755.3310239,131,Saltuarius swaini,0,1048
153.1144,-28.5053,3,1978,1009,4,166,43,-76520.6971461142,6832657.28276156,133,Cacophis kreftii,0,1057
153.1144,-28.5053,3,1978,1009,4,166,43,-76520.6971461142,6832657.28276156,133,Calyptotis scutirostrum,1,1058
153.1144,-28.5053,3,1978,1009,4,166,43,-76520.6971461142,6832657.28276156,133,Coeranoscincus reticulatus,0,1059
153.1144,-28.5053,3,1978,1009,4,166,43,-76520.6971461142,6832657.28276156,133,Egernia mcpheei,0,1060
153.1144,-28.5053,3,1978,1009,4,166,43,-76520.6971461142,6832657.28276156,133,Eulamprus murrayi,0,1061
153.1144,-28.5053,3,1978,1009,4,166,43,-76520.6971461142,6832657.28276156,133,Ophioscincus truncatus,0,1062
153.1144,-28.5053,3,1978,1009,4,166,43,-76520.6971461142,6832657.28276156,133,Pseudechis porphyricaus,0,1063
153.1144,-28.5053,3,1978,1009,4,166,43,-76520.6971461142,6832657.28276156,133,Saltuarius swaini,0,1064
152.4491,-29.1126,2,1380,1080,2,156,-22,-138100.898801384,6761741.79176562,250,Cacophis kreftii,0,1993
152.4491,-29.1126,2,1380,1080,2,156,-22,-138100.898801384,6761741.79176562,250,Calyptotis scutirostrum,0,1994
152.4491,-29.1126,2,1380,1080,2,156,-22,-138100.898801384,6761741.79176562,250,Coeranoscincus reticulatus,0,1995
152.4491,-29.1126,2,1380,1080,2,156,-22,-138100.898801384,6761741.79176562,250,Egernia mcpheei,0,1996
152.4491,-29.1126,2,1380,1080,2,156,-22,-138100.898801384,6761741.79176562,250,Eulamprus murrayi,0,1997
152.4491,-29.1126,2,1380,1080,2,156,-22,-138100.898801384,6761741.79176562,250,Ophioscincus truncatus,1,1998
152.4491,-29.1126,2,1380,1080,2,156,-22,-138100.898801384,6761741.79176562,250,Pseudechis porphyricaus,0,1999
152.4491,-29.1126,2,1380,1080,2,156,-22,-138100.898801384,6761741.79176562,250,Saltuarius swaini,0,2000
152.301,-29.1318,2,1340,1110,1,138,0,-152439.192168726,6758789.68653605,251,Cacophis kreftii,0,2001
152.301,-29.1318,2,1340,1110,1,138,0,-152439.192168726,6758789.68653605,251,Calyptotis scutirostrum,0,2002
152.301,-29.1318,2,1340,1110,1,138,0,-152439.192168726,6758789.68653605,251,Coeranoscincus reticulatus,1,2003
